"Name","Volume","Quantity","Caffeine","Date"
"penta CRAFT ENERGY ""SODA"" BITTER + YUZU","-1","1","0","2024/06/21 0:00:00"
"コカコーラ","350","1","35","2024/06/22 0:00:00"
"ガラナアンタルチカ","-1","1","0","2024/06/23 0:00:00"
"レッドブル","250","1","80","2024/06/24 0:00:00"
"シャイニースパークリングアップル","-1","1","0","2024/06/25 0:00:00"
"レッドブル","250","1","80","2024/06/26 0:00:00"
"ファンタオレンジ","-1","1","0","2024/06/26 0:00:00"
"シャイニースパークリングアップル","-1","1","0","2024/06/26 0:00:00"
"炭酸水","-1","1","0","2024/06/27 0:00:00"
"サッポロ WITH BEER ホワイトエール","-1","1","0","2024/06/27 0:00:00"
"レッドブル","250","1","80","2024/06/28 0:00:00"
"シャイニースパークリングアップル","-1","1","0","2024/06/28 0:00:00"
"ガラナアンタルチカ","-1","1","0","2024/06/29 0:00:00"
"ファンタオレンジ","700","1","0","2024/06/29 0:00:00"
"チオビタドリンク","-1","1","50","2024/06/30 0:00:00"
"アクエリアス","-1","1","0","2024/07/01 0:00:00"
"ヤクルト1000","-1","1","0","2024/07/04 0:00:00"
"プルーンFe 1日分の鉄分 のむヨーグルト 190g","-1","1","0","2024/07/04 0:00:00"
"プルーンFe 1日分の鉄分 のむヨーグルト 190g","-1","1","0","2024/07/05 0:00:00"
"プルーンFe 1日分の鉄分 のむヨーグルト 190g","-1","1","0","2024/07/06 0:00:00"
"金のねぶた","-1","1","0","2024/07/07 0:00:00"
"レッドブル","250","1","80","2024/07/08 0:00:00"
"赤のねぶた","-1","1","0","2024/07/08 0:00:00"
"レッドブル","250","1","80","2024/07/09 0:00:00"
"レッドブル","250","1","80","2024/07/10 0:00:00"
"シャイニースパークリングアップル","-1","1","0","2024/07/10 0:00:00"
"レッドブル","250","1","80","2024/07/11 0:00:00"
"シャイニースパークリングアップル","-1","1","0","2024/07/11 0:00:00"
"レッドブル","250","1","80","2024/07/12 0:00:00"
"ガラナアンタルチカ","-1","1","0","2024/07/12 0:00:00"
"レッドブル サマーエディション","-1","1","80","2024/07/13 0:00:00"
"ファンタオレンジ","500","1","0","2024/07/13 0:00:00"
"ペプシコーラ","500","1","50","2024/07/14 0:00:00"
"シャイニースパークリングアップル","-1","1","0","2024/07/14 0:00:00"
"レッドブル","250","1","80","2024/07/15 0:00:00"
"ガラナアンタルチカ","350","1","0","2024/07/15 0:00:00"
"BUSKER IRISH WHISKEY","-1","1","0","2024/07/15 0:00:00"
"レッドブル","250","1","80","2024/07/16 0:00:00"
"レッドブル","250","1","80","2024/07/17 0:00:00"
"三ツ矢特濃パインスカッシュ","500","1","0","2024/07/17 0:00:00"
"レッドブル","250","1","80","2024/07/18 0:00:00"
"プルーンFe 1日分の鉄分 のむヨーグルト 190g","-1","1","0","2024/07/18 0:00:00"
"レッドブル","250","1","80","2024/07/19 0:00:00"
"ファンタオレンジ","500","1","0","2024/07/19 0:00:00"
"レッドブル","250","1","80","2024/07/20 0:00:00"
"ガラナアンタルチカ","-1","1","0","2024/07/20 0:00:00"
"レッドブル","250","1","80","2024/07/21 0:00:00"
"プルーンFe 1日分の鉄分 のむヨーグルト 190g","-1","1","0","2024/07/21 0:00:00"
"レッドブル","250","1","80","2024/07/22 0:00:00"
"プルーンFe 1日分の鉄分 のむヨーグルト 190g","-1","1","0","2024/07/22 0:00:00"
"レッドブル","250","1","80","2024/07/23 0:00:00"
"ファンタオレンジ","500","1","0","2024/07/23 0:00:00"
"レッドブル","250","1","80","2024/07/24 0:00:00"
"プルーンFe 1日分の鉄分 のむヨーグルト 190g","-1","1","0","2024/07/24 0:00:00"
"レッドブル","250","1","80","2024/07/25 0:00:00"
"三ツ矢サイダーシルバー","500","1","0","2024/07/25 0:00:00"
"レッドブル","250","1","80","2024/07/26 0:00:00"
"プルーンFe 1日分の鉄分 のむヨーグルト 190g","-1","1","0","2024/07/26 0:00:00"
"レッドブル","250","1","80","2024/07/27 0:00:00"
"POP パインサイダー","-1","1","0","2024/07/27 0:00:00"
"レッドブル ウィンターエディション","-1","1","80","2024/07/28 0:00:00"
"レッドブル","250","1","80","2024/07/29 0:00:00"
"レッドブル","250","1","80","2024/07/30 0:00:00"
"レッドブル","250","1","80","2024/07/31 0:00:00"
"バドワイザー","350","1","0","2024/07/31 0:00:00"
"プルーンFe 1日分の鉄分 のむヨーグルト 190g","-1","1","0","2024/07/31 0:00:00"
"レッドブル","250","1","80","2024/08/01 0:00:00"
"プルーンFe 1日分の鉄分 のむヨーグルト 190g","-1","1","0","2024/08/01 0:00:00"
"モンスターエナジー","355","1","142","2024/08/02 0:00:00"
"アサヒスーパードライ","500","1","0","2024/08/02 0:00:00"
"ガラナアンタルチカ","350","1","0","2024/08/02 0:00:00"
"レッドブル","250","1","80","2024/08/03 0:00:00"
"プルーンFe 1日分の鉄分 のむヨーグルト 190g","-1","1","0","2024/08/03 0:00:00"
"Dole パイナップル","-1","1","0","2024/08/03 0:00:00"
"Dole マスカットミックス","-1","1","0","2024/08/03 0:00:00"
"レッドブル","250","1","80","2024/08/04 0:00:00"
"モンスターエナジー","355","1","142","2024/08/05 0:00:00"
"レッドブル","250","1","80","2024/08/06 0:00:00"
"プルーンFe 1日分の鉄分 のむヨーグルト 190g","-1","1","0","2024/08/06 0:00:00"
"シャイニースパークリングアップル","-1","1","0","2024/08/06 0:00:00"
"レッドブル","250","1","80","2024/08/07 0:00:00"
"7プレミアム 強炭酸水","500","1","0","2024/08/07 0:00:00"
"晴れ風","350","1","0","2024/08/07 0:00:00"
"レッドブル","250","1","80","2024/08/08 0:00:00"
"プルーンFe 1日分の鉄分 のむヨーグルト 190g","-1","1","0","2024/08/08 0:00:00"
"ペプシコーラ","-1","1","50","2024/08/09 0:00:00"
"プルーンFe 1日分の鉄分 のむヨーグルト 190g","-1","1","0","2024/08/09 0:00:00"
"ドクターペッパー","350","1","35","2024/08/10 0:00:00"
"SAVAS MILK PROTEIN 脂肪0","200","1","0","2024/08/10 0:00:00"
"三ツ矢芳醇和梨","500","1","0","2024/08/10 0:00:00"
"ガラナアンタルチカ","350","1","0","2024/08/12 0:00:00"
"シャイニースパークリングアップル","-1","1","0","2024/08/12 0:00:00"
"ファンタメロン","-1","1","0","2024/08/13 0:00:00"
"レッドブル","250","1","80","2024/08/13 0:00:00"
"バヤリース大人のマンゴー～オレンジピールを添えて～","450","1","0","2024/08/14 0:00:00"
"レッドブル","250","1","80","2024/08/15 0:00:00"
"レッドブル","355","1","114","2024/08/16 0:00:00"
"レッドブル","250","1","80","2024/08/17 0:00:00"
"三ツ矢芳醇和梨","500","1","0","2024/08/17 0:00:00"
"レッドブル","250","1","80","2024/08/18 0:00:00"
"プルーンFe 1日分の鉄分 のむヨーグルト 190g","-1","1","0","2024/08/18 0:00:00"
"レッドブル","250","1","80","2024/08/19 0:00:00"
"シャイニースパークリングアップル","-1","1","0","2024/08/19 0:00:00"
"モンスターエナジー パイプラインパンチ","500","1","200","2024/08/20 0:00:00"
"ウィルキンソン 辛口ジンジャーエール","500","1","0","2024/08/20 0:00:00"
"BUSKER IRISH WHISKEY","-1","1","0","2024/08/20 0:00:00"
"レッドブル","250","1","80","2024/08/21 0:00:00"
"シャイニースパークリングアップル","-1","1","0","2024/08/21 0:00:00"
"レッドブル","250","1","80","2024/08/22 0:00:00"
"ファンタオレンジ","-1","1","0","2024/08/22 0:00:00"
"レッドブル","250","1","80","2024/08/23 0:00:00"
"カルピスウォーター","500","1","0","2024/08/23 0:00:00"
"ヒューガルデン","-1","1","0","2024/08/23 0:00:00"
"プレミアムモルツ","-1","1","0","2024/08/23 0:00:00"
"とまチョップガラナ","-1","1","0","2024/08/24 0:00:00"
"レッドブル","250","1","80","2024/08/24 0:00:00"
"青のねぶた","-1","1","0","2024/08/24 0:00:00"
"三ツ矢特濃アップルスカッシュ","-1","1","0","2024/08/24 0:00:00"
"レッドブル","250","1","80","2024/08/25 0:00:00"
"レッドブル ウィンターエディション","-1","1","80","2024/08/26 0:00:00"
"プルーンFe 1日分の鉄分 のむヨーグルト 190g","-1","1","0","2024/08/26 0:00:00"
"ペプシコーラ","500","1","50","2024/08/27 0:00:00"
"コカ・コーラ","350","1","0","2024/08/28 0:00:00"
"三ツ矢特濃アップルスカッシュ","500","1","0","2024/08/28 0:00:00"
"ZIMA","275","1","0","2024/08/28 0:00:00"
"デカビタC","240","1","12","2024/08/29 0:00:00"
"ガラナアンタルチカ","-1","1","0","2024/08/30 0:00:00"
"ZIMA","275","1","0","2024/08/30 0:00:00"
"キリンレモン","500","1","0","2024/08/31 0:00:00"
"ZIMA","275","1","0","2024/08/31 0:00:00"
"ガラナアンタルチカ","-1","1","0","2024/09/01 0:00:00"
"ガラナアンタルチカ","-1","1","0","2024/09/02 0:00:00"
"プルーンFe 1日分の鉄分 のむヨーグルト 190g","-1","1","0","2024/09/03 0:00:00"
"シャイニースパークリングアップル","-1","1","0","2024/09/04 0:00:00"
"レッドブル","250","1","0","2024/09/05 0:00:00"
"プルーンFe 1日分の鉄分 のむヨーグルト 190g","-1","1","0","2024/09/05 0:00:00"
"ガラナアンタルチカ","-1","1","0","2024/09/06 0:00:00"
"シャイニースパークリングアップル","-1","1","0","2024/09/06 0:00:00"
"BUSKER IRISH WHISKEY","-1","1","0","2024/09/06 0:00:00"
"レッドブル","250","1","80","2024/09/07 0:00:00"
"カルピスソーダ 国産メロンのクリームソーダ","-1","1","0","2024/09/07 0:00:00"
"レッドブル","250","1","80","2024/09/08 0:00:00"
"シャイニースパークリングアップル","-1","1","0","2024/09/08 0:00:00"
"デカビタC","240","1","12","2024/09/09 0:00:00"
"響","-1","1","0","2024/09/09 0:00:00"
"ガラナアンタルチカ","-1","1","0","2024/09/10 0:00:00"
"プルーンFe 1日分の鉄分 のむヨーグルト 190g","-1","1","0","2024/09/10 0:00:00"
"レッドブル","250","1","80","2024/09/11 0:00:00"
"アサヒ レッドアイ","350","1","0","2024/09/11 0:00:00"
"ファンタオレンジ","500","1","0","2024/09/12 0:00:00"
"BUSKER IRISH WHISKEY","-1","1","0","2024/09/12 0:00:00"
"レッドブル","250","1","80","2024/09/13 0:00:00"
"レッドブル","250","1","80","2024/09/14 0:00:00"
"ファンタオレンジ","500","1","0","2024/09/14 0:00:00"
"レッドブル","250","1","80","2024/09/15 0:00:00"
"プルーンFe 1日分の鉄分 のむヨーグルト 190g","-1","1","0","2024/09/15 0:00:00"
"レッドブル","250","1","80","2024/09/16 0:00:00"
"銀のねぶた 2本","-1","1","0","2024/09/16 0:00:00"
"レッドブル","250","1","80","2024/09/17 0:00:00"
"プルーンFe 1日分の鉄分 のむヨーグルト 190g","-1","1","0","2024/09/17 0:00:00"
"ガラナアンタルチカ","350","1","0","2024/09/17 0:00:00"
"レッドブル","355","1","114","2024/09/18 0:00:00"
"クラフトボス サマースカッシュ マスカット＆ライチ","500","1","50","2024/09/19 0:00:00"
"ファンタメロン","-1","1","0","2024/09/19 0:00:00"
"キリンガラナ 500ml PET","500","1","0","2024/09/20 0:00:00"
"レッドブル","355","1","114","2024/09/20 0:00:00"
"レッドブル","250","1","80","2024/09/21 0:00:00"
"キリンガラナ","500","1","0","2024/09/22 0:00:00"
"ガラナアンタルチカ","350","1","0","2024/09/22 0:00:00"
"キリンガラナ","500","1","0","2024/09/23 0:00:00"
"レッドブル","250","1","80","2024/09/24 0:00:00"
"モンスター ロッシ","-1","1","124","2024/09/25 0:00:00"
"リッター・ツァホニー ゴルト シャッツ ファルツ ベーレンアウスレーゼ","-1","1","0","2024/09/25 0:00:00"
"レッドブル シュガーフリー","-1","1","80","2024/09/26 0:00:00"
"プルーンFe 1日分の鉄分 のむヨーグルト 190g","-1","1","0","2024/09/26 0:00:00"
"レッドブル イエローエディション","-1","1","80","2024/09/27 0:00:00"
"レッドブル","250","1","80","2024/09/27 0:00:00"
"キリンガラナ","-1","1","0","2024/09/28 0:00:00"
"ハイネケン","330","1","0","2024/09/28 0:00:00"
"タイガービール","330","1","0","2024/09/28 0:00:00"
"レッドブル サマーエディション","250","1","80","2024/09/29 0:00:00"
"ペローニ ナストロアズーロ","330","1","0","2024/09/29 0:00:00"
"レッドブル","250","1","80","2024/09/30 0:00:00"
"ファンタオレンジ","500","1","0","2024/09/30 0:00:00"
"レッドブル","250","1","80","2024/10/01 0:00:00"
"スコール","500","1","0","2024/10/01 0:00:00"
"ZIMA","275","1","0","2024/10/01 0:00:00"
"レッドブル","355","1","114","2024/10/02 0:00:00"
"ラーデベルガー","-1","1","0","2024/10/02 0:00:00"
"レッドブル","250","1","80","2024/10/03 0:00:00"
"プルーンFe 1日分の鉄分 のむヨーグルト 190g","-1","1","0","2024/10/03 0:00:00"
"金のねぶた","-1","1","0","2024/10/03 0:00:00"
"レッドブル","250","1","80","2024/10/04 0:00:00"
"ビール","-1","1","0","2024/10/04 0:00:00"
"日本酒","-1","1","0","2024/10/04 0:00:00"
"ファンタオレンジ 750ml PET","750","1","0","2024/10/04 0:00:00"
"キリンガラナ","500","1","0","2024/10/05 0:00:00"
"プルーンFe 1日分の鉄分 のむヨーグルト 190g","-1","1","0","2024/10/05 0:00:00"
"ドクターペッパー","350","1","0","2024/10/06 0:00:00"
"プルーンFe 1日分の鉄分 のむヨーグルト 190g","-1","1","0","2024/10/06 0:00:00"
"赤のねぶた","-1","1","0","2024/10/07 0:00:00"
"レッドブル","355","1","114","2024/10/07 0:00:00"
"プルーンFe 1日分の鉄分 のむヨーグルト 190g","-1","1","0","2024/10/07 0:00:00"
"レッドブル","355","1","114","2024/10/08 0:00:00"
"プレミアムモルツ 香るエール","-1","1","0","2024/10/08 0:00:00"
"レッドブル","250","1","80","2024/10/09 0:00:00"
"リアルゴールド","-1","1","0","2024/10/09 0:00:00"
"レッドブル","355","1","114","2024/10/10 0:00:00"
"プルーンFe 1日分の鉄分 のむヨーグルト 190g","-1","1","0","2024/10/10 0:00:00"
"レッドブル","250","1","80","2024/10/11 0:00:00"
"レッドブル","250","1","80","2024/10/12 0:00:00"
"レッドブル","250","1","80","2024/10/13 0:00:00"
"レッドブル","250","1","80","2024/10/14 0:00:00"
"プルーンFe 1日分の鉄分 のむヨーグルト 190g","-1","1","0","2024/10/14 0:00:00"
"レッドブル","250","1","80","2024/10/15 0:00:00"
"レッドブル","250","1","80","2024/10/16 0:00:00"
"レッドブル","250","1","80","2024/10/17 0:00:00"
"ガラナアンタルチカ","-1","1","0","2024/10/17 0:00:00"
"レッドブル","250","1","80","2024/10/18 0:00:00"
"ビール","-1","1","0","2024/10/18 0:00:00"
"ぶどうボンボン","-1","1","0","2024/10/18 0:00:00"
"マッコリ","-1","1","0","2024/10/18 0:00:00"
"ファンタオレンジ","-1","1","0","2024/10/18 0:00:00"
"レッドブル","250","1","80","2024/10/19 0:00:00"
"ガラナアンタルチカ","-1","1","0","2024/10/20 0:00:00"
"レッドブル","250","1","80","2024/10/21 0:00:00"
"サッポロクラシック","-1","1","0","2024/10/21 0:00:00"
"レッドブル","250","1","80","2024/10/22 0:00:00"
"ガラナアンタルチカ","-1","1","0","2024/10/22 0:00:00"
"キリンガラナ","-1","1","0","2024/10/22 0:00:00"
"リボンナポリン","-1","1","0","2024/10/22 0:00:00"
"レッドブル","250","1","80","2024/10/23 0:00:00"
"金のねぶた","-1","1","0","2024/10/23 0:00:00"
"レッドブル","250","1","80","2024/10/24 0:00:00"
"オリオンビール","-1","1","0","2024/10/24 0:00:00"
"リボンナポリン","-1","1","0","2024/10/24 0:00:00"
"レッドブル","250","1","80","2024/10/25 0:00:00"
"プルーンFe 1日分の鉄分 のむヨーグルト 190g","-1","1","0","2024/10/25 0:00:00"
"キリンガラナ","500","1","0","2024/10/25 0:00:00"
"レッドブル","250","1","80","2024/10/27 0:00:00"
"レッドブル","355","1","114","2024/10/28 0:00:00"
"リボンナポリン","500","1","0","2024/10/28 0:00:00"
"レッドブル","250","1","80","2024/10/29 0:00:00"
"デカビタ C","210","1","10.5","2024/10/29 0:00:00"
"レッドブル","355","1","114","2024/10/30 0:00:00"
"ファンタメロン","-1","1","0","2024/10/30 0:00:00"
"キリンガラナ","500","1","0","2024/10/31 0:00:00"
"デカビタC","210","1","10.5","2024/10/31 0:00:00"
"モンスターエナジー","355","1","0","2024/11/01 0:00:00"
"リボンナポリン","500","1","0","2024/11/01 0:00:00"
"レッドブル","250","1","80","2024/11/02 0:00:00"
"プレミアムモルツ","-1","1","0","2024/11/02 0:00:00"
"レッドブル","250","1","80","2024/11/03 0:00:00"
"リボンナポリン","-1","1","0","2024/11/03 0:00:00"
"レッドブル","250","1","80","2024/11/04 0:00:00"
"プルーンFe 1日分の鉄分 のむヨーグルト 190g","-1","1","0","2024/11/04 0:00:00"
"レッドブル","250","1","80","2024/11/05 0:00:00"
"BUSKER IRISH WHISKEY","-1","1","0","2024/11/05 0:00:00"
"ガラナアンタルチカ","-1","1","0","2024/11/05 0:00:00"
"クラフトボス フルーツスカッシュゴールド","500","1","50","2024/11/06 0:00:00"
"メロンエール","-1","1","0","2024/11/06 0:00:00"
"キリンガラナ","500","1","50","2024/11/07 0:00:00"
"ガラナアンタルチカ","-1","1","0","2024/11/07 0:00:00"
"レッドブル","355","1","114","2024/11/08 0:00:00"
"レッドブル","250","1","80","2024/11/09 0:00:00"
"ジンジャーエール","-1","1","0","2024/11/09 0:00:00"
"バヤリースオレンジ","-1","1","0","2024/11/09 0:00:00"
"ペアラガー","-1","1","0","2024/11/09 0:00:00"
"レッドブル","250","1","80","2024/11/10 0:00:00"
"ガラナアンタルチカ","-1","1","0","2024/11/10 0:00:00"
"レッドブル","250","1","80","2024/11/11 0:00:00"
"レッドブル","250","1","80","2024/11/12 0:00:00"
"レッドブル","250","1","80","2024/11/13 0:00:00"
"ガラナアンタルチカ","-1","1","0","2024/11/14 0:00:00"
"レッドブル","250","1","80","2024/11/14 0:00:00"
"レッドブル","250","1","80","2024/11/15 0:00:00"
"ユンケルローヤルF","-1","1","50","2024/11/15 0:00:00"
"レッドブル","250","1","80","2024/11/16 0:00:00"
"BUSKER IRISH WHISKEY","-1","1","0","2024/11/16 0:00:00"
"ガラナアンタルチカ","-1","1","0","2024/11/16 0:00:00"
"キリンガラナ","500","1","0","2024/11/17 0:00:00"
"三ツ矢特濃マスカットスカッシュ","500","1","0","2024/11/17 0:00:00"
"コカ・コーラ","350","1","0","2024/11/18 0:00:00"
"シャイニースパークリングアップル","-1","1","0","2024/11/18 0:00:00"
"赤のねぶた","-1","1","0","2024/11/18 0:00:00"
"コカ・コーラ","350","1","0","2024/11/19 0:00:00"
"リボンナポリン","-1","1","0","2024/11/19 0:00:00"
"コカ・コーラ","160","1","0","2024/11/20 0:00:00"
"セブンプレミアム 果汁100％ アップル","450","1","0","2024/11/21 0:00:00"
"セブンプレミアム 強炭酸水","500","1","0","2024/11/21 0:00:00"
"サッポロクラシック","350","1","0","2024/11/21 0:00:00"
"リボンナポリン","-1","1","0","2024/11/22 0:00:00"
"レッドブル","250","1","80","2024/11/24 0:00:00"
"メロンソーダ","-1","1","0","2024/11/25 0:00:00"
"ソフトカツゲン","500","1","0","2024/11/25 0:00:00"
"リボンガラナスカッシュ","350","1","0","2024/11/25 0:00:00"
"レッドブル ウィンターエディション","250","1","80","2024/11/26 0:00:00"
"シャイニースパークリングアップル","-1","1","0","2024/11/26 0:00:00"
"レッドブル","250","1","80","2024/11/27 0:00:00"
"スコール 500ml PET","500","1","0","2024/11/27 0:00:00"
"リポビタンDプレミアム","-1","1","50","2024/11/27 0:00:00"
"レッドブル","250","1","80","2024/11/28 0:00:00"
"スーパードライ ジョッキ缶","350","1","0","2024/11/28 0:00:00"
"ファンタオレンジ","-1","1","0","2024/11/28 0:00:00"
"ペプシコーラ","500","1","50","2024/11/29 0:00:00"
"キリンガラナ 500ml PET","500","1","50","2024/11/30 0:00:00"
"リンゴジュース","-1","1","0","2024/11/30 0:00:00"
"ドクターペッパー","350","1","35","2024/12/01 0:00:00"
"レッドブル","250","1","80","2024/12/01 0:00:00"
"ペプシコーラ","-1","1","50","2024/12/02 0:00:00"
"シャイニースパークリングアップル","-1","1","0","2024/12/02 0:00:00"
"レッドブル","250","1","80","2024/12/03 0:00:00"
"シャイニースパークリングアップル","-1","1","0","2024/12/03 0:00:00"
"キリンガラナ","500","1","0","2024/12/04 0:00:00"
"BUSKER IRISH WHISKEY","-1","1","0","2024/12/04 0:00:00"
"ガラナアンタルチカ","350","1","0","2024/12/04 0:00:00"
"ドクターペッパー","350","1","0","2024/12/05 0:00:00"
"シャイニースパークリングアップル","-1","1","0","2024/12/05 0:00:00"
"デカビタC","210","1","12","2024/12/06 0:00:00"
"三ツ矢ブドウ糖ソーダ","-1","1","0","2024/12/06 0:00:00"
"ファンタオレンジ","750","1","0","2024/12/08 0:00:00"
"ジンジャーエール","-1","1","0","2024/12/08 0:00:00"
"シャイニースパークリングアップル","-1","1","0","2024/12/09 0:00:00"
"レッドブル","250","1","80","2024/12/10 0:00:00"
"雪の茅舎純米吟醸生酒","-1","1","0","2024/12/10 0:00:00"
"レッドブル","355","1","114","2024/12/12 0:00:00"
"カナダドライ ジンジャーエール","207","2","0","2024/12/12 0:00:00"
"レッドブル","250","1","80","2024/12/13 0:00:00"
"シャンディガフ","-1","1","0","2024/12/13 0:00:00"
"スクリュードライバー","-1","1","0","2024/12/13 0:00:00"
"スジャータ 家族の潤い オレンジ","-1","1","0","2024/12/13 0:00:00"
"雪の茅舎","-1","1","0","2024/12/13 0:00:00"
"レッドブル","250","1","80","2024/12/14 0:00:00"
"レッドブル","355","1","114","2024/12/15 0:00:00"
"シャイニースパークリングアップル","-1","1","0","2024/12/15 0:00:00"
"レッドブル","250","1","80","2024/12/16 0:00:00"
"レッドブル","250","1","80","2024/12/17 0:00:00"
"リアルゴールド","190","1","0","2024/12/17 0:00:00"
"シャイニースパークリングアップル","-1","1","0","2024/12/17 0:00:00"
"レッドブル","355","1","114","2024/12/18 0:00:00"
"コカ・コーラ 500ml PET","500","1","0","2024/12/18 0:00:00"
"レッドブル","250","1","80","2024/12/19 0:00:00"
"レッドブル","250","1","80","2024/12/19 0:00:00"
"シャイニースパークリングアップル","-1","1","0","2024/12/19 0:00:00"
"タフトミン3000","100","1","50","2024/12/20 0:00:00"
"キリンガラナ","500","1","50","2024/12/20 0:00:00"
"シャイニースパークリングアップル","-1","1","0","2024/12/20 0:00:00"
"レッドブル","250","1","80","2024/12/21 0:00:00"
"ハブエール 1/2pint","-1","1","0","2024/12/21 0:00:00"
"BREWDOG パンクIPA 3/4pint","-1","1","0","2024/12/21 0:00:00"
"レッドアイ","-1","1","0","2024/12/21 0:00:00"
"レッドブル","250","1","80","2024/12/22 0:00:00"
"レッドブル","250","1","80","2024/12/23 0:00:00"
"三ツ矢特濃マスカットスカッシュ","-1","1","0","2024/12/23 0:00:00"
"ペプシコーラ","-1","1","50","2024/12/24 0:00:00"
"シャイニースパークリングアップル","-1","1","0","2024/12/24 0:00:00"
"レッドブル","250","1","80","2024/12/25 0:00:00"
"雪の茅舎","-1","1","0","2024/12/25 0:00:00"
"ペプシコーラ","-1","1","50","2024/12/26 0:00:00"
"レッドブル","250","1","80","2024/12/27 0:00:00"
"ファンタオレンジ","500","1","0","2024/12/27 0:00:00"
"雪の茅舎","-1","1","0","2024/12/27 0:00:00"
"レッドブル","250","1","80","2024/12/28 0:00:00"
"三ツ矢 MERRY APPLE Sparkling PET","500","1","0","2024/12/28 0:00:00"
"レッドブル","250","1","80","2024/12/29 0:00:00"
"ファンタオレンジ","500","1","0","2024/12/29 0:00:00"
"モンスターエナジー","355","1","142","2024/12/30 0:00:00"
"レッドブル","250","1","80","2024/12/31 0:00:00"
"ザ・プレミアム・モルツ マスターズドリーム","-1","1","0","2024/12/31 0:00:00"
